Seconds,Amps,Volts,State,Step,Cycle,Ah
4150.001,-0.001066626668509166,4.052522915255341,D,2.0,1.0,0.00016295737181534523
4160.001,-0.0010665681528278092,4.051225888937391,D,2.0,1.0,0.00016592014240053547
4170.001,-0.0010665989978777615,4.049934522626644,D,2.0,1.0,0.0001688828745542932
4180.001,-0.0010666305028616645,4.0486504235959035,D,2.0,1.0,0.00017184569330532017
4190.001,-0.0010666305037868328,4.047374020157462,D,2.0,1.0,0.0001748085558145542
4200.001,-0.001066629281113801,4.046104980496881,D,2.0,1.0,0.00017777141662691617
4210.001,-0.001066626314901615,4.044843386140092,D,2.0,1.0,0.000180734271621382
4220.001,-0.0010666224664138098,4.043589172129561,D,2.0,1.0,0.000183697117150987
4230.001,-0.0010666231642800516,4.042342329057021,D,2.0,1.0,0.00018665995830472845
4240.001,-0.0010666217560983899,4.041102828948906,D,2.0,1.0,0.0001896227984719207
4250.001,-0.0010666241323670402,4.039870630809761,D,2.0,1.0,0.00019258563998367825
4260.001,-0.0010666199091263384,4.038645679735061,D,2.0,1.0,0.00019554847893019683
4270.001,-0.0010666223853707077,4.037427767127714,D,2.0,1.0,0.0001985113154503316
4280.001,-0.0010666256848786265,4.036216857392503,D,2.0,1.0,0.00020147415999234456
4290.001,-0.0010666272013294283,4.035012894788796,D,2.0,1.0,0.00020443701122318907
4300.001,-0.0010666273535114355,4.033815765620019,D,2.0,1.0,0.00020739986477157914
4310.001,-0.0010666270439188006,4.032625264817841,D,2.0,1.0,0.00021036271810134335
4320.001,-0.0010666261631949552,4.031441290591877,D,2.0,1.0,0.00021332556977789023
4330.001,-0.00106662505094252,4.030263712068842,D,2.0,1.0,0.00021628841868641448
4340.001,-0.0010666283720526446,4.029092335279579,D,2.0,1.0,0.00021925127066279665
4350.001,-0.0010666520589601956,4.027926780443171,D,2.0,1.0,0.00022221416015031446
4360.001,-0.0010666651520165732,4.026767366872014,D,2.0,1.0,0.00022517710072111552
4370.001,-0.0010666586458200334,4.02561409456611,D,2.0,1.0,0.00022814005044033303
4380.001,-0.001066625549306985,4.0244669324896325,D,2.0,1.0,0.00023110294515578722
4390.001,-0.0010666484963287263,4.02332436001045,D,2.0,1.0,0.00023406582577472571
4400.001,-0.00106666227882688,4.022187317943284,D,2.0,1.0,0.00023702875740688628
4410.001,-0.0010666584175859353,4.0210558062881345,D,2.0,1.0,0.00023999170281857073
4420.001,-0.001066628579782999,4.019929825045002,D,2.0,1.0,0.00024295460142602758
4430.001,-0.0010666673378983546,4.018807696000227,D,2.0,1.0,0.0002459175124228072
4440.001,-0.0010667196541508416,4.0176901841441985,D,2.0,1.0,0.00024888054991176444
4450.001,-0.0010667675137781723,4.016577453277352,D,2.0,1.0,0.0002518437265338883
4460.001,-0.0010668030808437677,4.01546950339969,D,2.0,1.0,0.00025480701902641875
4470.001,-0.0010668186619615665,4.014366334511211,D,2.0,1.0,0.00025777038255809284
4480.001,-0.0010668067057686506,4.013267946611915,D,2.0,1.0,0.0002607337511243848
4490.001,-0.0010667598013753984,4.012174339701803,D,2.0,1.0,0.0002636970379398626
4500.001,-0.0010666706782258215,4.0110855137808725,D,2.0,1.0,0.0002666601358281976
4510.001,-0.0010666744487148438,4.009999081007375,D,2.0,1.0,0.00026962311517117075
4520.001,-0.0010667484736584505,4.008915300006028,D,2.0,1.0,0.00027258620256335585
4530.001,-0.0010668100991884802,4.007835440962644,D,2.0,1.0,0.0002755494783589766
4540.001,-0.0010668525167134668,4.0067595038772215,D,2.0,1.0,0.0002785128986588404
4550.001,-0.001066869054204368,4.005687488749761,D,2.0,1.0,0.00028147640084067073
4560.001,-0.0010668531735467228,4.00461939558026,D,2.0,1.0,0.0002844399039347695
4570.001,-0.0010667984709094073,4.003555224368723,D,2.0,1.0,0.00028740330899651407
4580.001,-0.0010666986748820479,4.0024949751151455,D,2.0,1.0,0.00029036649947678
4590.001,-0.0010666321886178979,4.001437237497117,D,2.0,1.0,0.0002933294590094188
4600.001,-0.001066696214297285,4.000380286317162,D,2.0,1.0,0.0002962924151245788
4610.001,-0.0010667513258675332,3.9993263465049935,D,2.0,1.0,0.00029925553670814104
4620.001,-0.0010667916786569543,3.9982754180606115,D,2.0,1.0,0.0003022187908810917
4630.001,-0.0010668115556926184,3.9972275009840152,D,2.0,1.0,0.0003051821287065772
4640.001,-0.0010668053666243672,3.9961825952752057,D,2.0,1.0,0.00030814548554312856
4650.001,-0.0010667676470714376,3.9951407009341815,D,2.0,1.0,0.00031110878139548384
4660.001,-0.0010666930565646445,3.9941018179609444,D,2.0,1.0,0.00031407192126164506
4670.001,-0.0010665925327954175,3.993065697633054,D,2.0,1.0,0.00031703481791353427
4680.001,-0.0010666249462081092,3.992029813507931,D,2.0,1.0,0.00031999761996770584
4680.002,-0.0,4.0099981575057315,R,3.0,1.0,0.0003199977681100594
4690.002,-0.0,4.0127203511682845,R,3.0,1.0,0.0003199977681100594
4700.002,-0.0,4.014987248563791,R,3.0,1.0,0.0003199977681100594
4710.002,-0.0,4.016871431836779,R,3.0,1.0,0.0003199977681100594
4720.002,-0.0,4.0184380981420915,R,3.0,1.0,0.0003199977681100594
4730.002,-0.0,4.019740709092549,R,3.0,1.0,0.0003199977681100594
4740.002,-0.0,4.020824179050714,R,3.0,1.0,0.0003199977681100594
4750.002,-0.0,4.021725914012734,R,3.0,1.0,0.0003199977681100594
4760.002,-0.0,4.022476038710889,R,3.0,1.0,0.0003199977681100594
4770.002,-0.0,4.023099792294166,R,3.0,1.0,0.0003199977681100594
4780.002,-0.0,4.023618531207177,R,3.0,1.0,0.0003199977681100594
4790.002,-0.0,4.02405009582196,R,3.0,1.0,0.0003199977681100594
4800.002,-0.0,4.024409155159987,R,3.0,1.0,0.0003199977681100594
4810.002,-0.0,4.024707783643546,R,3.0,1.0,0.0003199977681100594
4820.002,-0.0,4.024956190577004,R,3.0,1.0,0.0003199977681100594
4830.002,-0.0,4.025162701049067,R,3.0,1.0,0.0003199977681100594
4840.002,-0.0,4.02533433770741,R,3.0,1.0,0.0003199977681100594
4850.002,-0.0,4.025477027366916,R,3.0,1.0,0.0003199977681100594
4860.002,-0.0,4.025595699777068,R,3.0,1.0,0.0003199977681100594
4870.002,-0.0,4.025694308628802,R,3.0,1.0,0.0003199977681100594
4880.002,-0.0,4.025776268030966,R,3.0,1.0,0.0003199977681100594
4890.002,-0.0,4.025844384579369,R,3.0,1.0,0.0003199977681100594
4900.002,-0.0,4.0259009961411065,R,3.0,1.0,0.0003199977681100594
4910.002,-0.0,4.025948023985186,R,3.0,1.0,0.0003199977681100594
4920.002,-0.0,4.025987099169829,R,3.0,1.0,0.0003199977681100594
4930.002,-0.0,4.0260196109115185,R,3.0,1.0,0.0003199977681100594
4940.002,-0.0,4.026046669050907,R,3.0,1.0,0.0003199977681100594
4950.002,-0.0,4.026069144797085,R,3.0,1.0,0.0003199977681100594
4960.002,-0.0,4.026087833517579,R,3.0,1.0,0.0003199977681100594
4970.002,-0.0,4.0261034154681,R,3.0,1.0,0.0003199977681100594
4980.002,-0.0,4.026116466461841,R,3.0,1.0,0.0003199977681100594
4990.002,-0.0,4.026127408985638,R,3.0,1.0,0.0003199977681100594
5000.002,-0.0,4.026136575597867,R,3.0,1.0,0.0003199977681100594
5010.002,-0.0,4.026144284544759,R,3.0,1.0,0.0003199977681100594
5020.002,-0.0,4.026150721633802,R,3.0,1.0,0.0003199977681100594
5030.002,-0.0,4.026155950261903,R,3.0,1.0,0.0003199977681100594
5040.002,-0.0,4.0261603617642665,R,3.0,1.0,0.0003199977681100594
5050.002,-0.0,4.026163982527127,R,3.0,1.0,0.0003199977681100594
5060.002,-0.0,4.026166871125163,R,3.0,1.0,0.0003199977681100594
5070.002,-0.0,4.026169295700441,R,3.0,1.0,0.0003199977681100594
5080.002,-0.0,4.026171273117171,R,3.0,1.0,0.0003199977681100594
5090.002,-0.0,4.026172880571718,R,3.0,1.0,0.0003199977681100594
5100.002,-0.0,4.026174224080088,R,3.0,1.0,0.0003199977681100594
5110.002,-0.0,4.0261753424107996,R,3.0,1.0,0.0003199977681100594
5120.002,-0.0,4.026176280141308,R,3.0,1.0,0.0003199977681100594
5130.002,-0.0,4.026177073446467,R,3.0,1.0,0.0003199977681100594
5140.002,-0.0,4.026177736755209,R,3.0,1.0,0.0003199977681100594
5150.002,-0.0,4.0261783074803486,R,3.0,1.0,0.0003199977681100594
5160.002,-0.0,4.0261788250598745,R,3.0,1.0,0.0003199977681100594
5170.002,-0.0,4.026179290785565,R,3.0,1.0,0.0003199977681100594
5180.002,-0.0,4.026179711592728,R,3.0,1.0,0.0003199977681100594
5190.002,-0.0,4.02618008773881,R,3.0,1.0,0.0003199977681100594
5200.002,-0.0,4.026180412803397,R,3.0,1.0,0.0003199977681100594
5210.002,-0.0,4.026180645956118,R,3.0,1.0,0.0003199977681100594
5220.002,-0.0,4.026180819031652,R,3.0,1.0,0.0003199977681100594
5230.002,-0.0,4.026180937265984,R,3.0,1.0,0.0003199977681100594
5240.002,-0.0,4.026181002910088,R,3.0,1.0,0.0003199977681100594
5250.002,-0.0,4.02618101821494,R,3.0,1.0,0.0003199977681100594
5260.002,-0.0,4.026181013023567,R,3.0,1.0,0.0003199977681100594
5270.002,-0.0,4.0261810094619825,R,3.0,1.0,0.0003199977681100594
5280.002,-0.0,4.026181005900397,R,3.0,1.0,0.0003199977681100594
5290.002,-0.0,4.026181002338811,R,3.0,1.0,0.0003199977681100594
5300.002,-0.0,4.0261809987772255,R,3.0,1.0,0.0003199977681100594
5310.002,-0.0,4.026180995215641,R,3.0,1.0,0.0003199977681100594
5320.002,-0.0,4.026180991654055,R,3.0,1.0,0.0003199977681100594
5330.002,-0.0,4.026180988092469,R,3.0,1.0,0.0003199977681100594
5340.002,-0.0,4.0261809845308845,R,3.0,1.0,0.0003199977681100594
5350.002,-0.0,4.0261809824807875,R,3.0,1.0,0.0003199977681100594
5360.002,-0.0,4.026180981160045,R,3.0,1.0,0.0003199977681100594
5370.002,-0.0,4.026180979839303,R,3.0,1.0,0.0003199977681100594
5380.002,-0.0,4.0261809785185605,R,3.0,1.0,0.0003199977681100594
5390.002,-0.0,4.026180977197819,R,3.0,1.0,0.0003199977681100594
5400.002,-0.0,4.026180975877077,R,3.0,1.0,0.0003199977681100594
5410.002,-0.0,4.026180974556334,R,3.0,1.0,0.0003199977681100594
5420.002,-0.0,4.026180973235593,R,3.0,1.0,0.0003199977681100594
5430.002,-0.0,4.026180971914851,R,3.0,1.0,0.0003199977681100594
5440.002,-0.0,4.026180971110792,R,3.0,1.0,0.0003199977681100594
5450.002,-0.0,4.026180970786533,R,3.0,1.0,0.0003199977681100594
5460.002,-0.0,4.026180970462274,R,3.0,1.0,0.0003199977681100594
5470.002,-0.0,4.026180970138015,R,3.0,1.0,0.0003199977681100594
5480.002,-0.0,4.0261809698137565,R,3.0,1.0,0.0003199977681100594
5490.002,-0.0,4.026180969489498,R,3.0,1.0,0.0003199977681100594
5500.002,-0.0,4.026180969165239,R,3.0,1.0,0.0003199977681100594
5510.002,-0.0,4.02618096884098,R,3.0,1.0,0.0003199977681100594
5520.002,-0.0,4.026180968516721,R,3.0,1.0,0.0003199977681100594
5530.002,-0.0,4.026180968192462,R,3.0,1.0,0.0003199977681100594
5540.002,-0.0,4.0261809678682035,R,3.0,1.0,0.0003199977681100594
5550.002,-0.0,4.026180967543945,R,3.0,1.0,0.0003199977681100594
5560.002,-0.0,4.026180967219686,R,3.0,1.0,0.0003199977681100594
5570.002,-0.0,4.026180966895427,R,3.0,1.0,0.0003199977681100594
5580.002,-0.0,4.026180966571168,R,3.0,1.0,0.0003199977681100594
5590.002,-0.0,4.026180966246909,R,3.0,1.0,0.0003199977681100594
5600.002,-0.0,4.02618096592265,R,3.0,1.0,0.0003199977681100594
5610.002,-0.0,4.026180965598392,R,3.0,1.0,0.0003199977681100594
5620.002,-0.0,4.02618096533245,R,3.0,1.0,0.0003199977681100594
5630.002,-0.0,4.026180965290619,R,3.0,1.0,0.0003199977681100594
5640.002,-0.0,4.026180965248788,R,3.0,1.0,0.0003199977681100594
5650.002,-0.0,4.026180965206957,R,3.0,1.0,0.0003199977681100594
5660.002,-0.0,4.026180965165126,R,3.0,1.0,0.0003199977681100594
5670.002,-0.0,4.026180965123295,R,3.0,1.0,0.0003199977681100594
5680.002,-0.0,4.026180965081464,R,3.0,1.0,0.0003199977681100594
5690.002,-0.0,4.026180965039633,R,3.0,1.0,0.0003199977681100594
5700.002,-0.0,4.026180964997802,R,3.0,1.0,0.0003199977681100594
5710.002,-0.0,4.026180964955971,R,3.0,1.0,0.0003199977681100594
5720.002,-0.0,4.02618096491414,R,3.0,1.0,0.0003199977681100594
5730.002,-0.0,4.026180964872309,R,3.0,1.0,0.0003199977681100594
5740.002,-0.0,4.026180964830478,R,3.0,1.0,0.0003199977681100594
5750.002,-0.0,4.026180964788646,R,3.0,1.0,0.0003199977681100594
5760.002,-0.0,4.026180964746816,R,3.0,1.0,0.0003199977681100594
5770.002,-0.0,4.026180964704984,R,3.0,1.0,0.0003199977681100594
5780.002,-0.0,4.026180964663154,R,3.0,1.0,0.0003199977681100594
5790.002,-0.0,4.0261809646213225,R,3.0,1.0,0.0003199977681100594
5800.002,-0.0,4.026180964579492,R,3.0,1.0,0.0003199977681100594
5810.002,-0.0,4.0261809645376605,R,3.0,1.0,0.0003199977681100594
5820.002,-0.0,4.02618096449583,R,3.0,1.0,0.0003199977681100594
5830.002,-0.0,4.0261809644539985,R,3.0,1.0,0.0003199977681100594
5840.002,-0.0,4.026180964412168,R,3.0,1.0,0.0003199977681100594
5850.002,-0.0,4.026180964370337,R,3.0,1.0,0.0003199977681100594
5860.002,-0.0,4.026180964328505,R,3.0,1.0,0.0003199977681100594
5870.002,-0.0,4.026180964286675,R,3.0,1.0,0.0003199977681100594
5880.002,-0.0,4.026180964244843,R,3.0,1.0,0.0003199977681100594
5890.002,-0.0,4.026180964203013,R,3.0,1.0,0.0003199977681100594
5900.002,-0.0,4.026180964161181,R,3.0,1.0,0.0003199977681100594
5910.002,-0.0,4.026180964119351,R,3.0,1.0,0.0003199977681100594
5920.002,-0.0,4.026180964077519,R,3.0,1.0,0.0003199977681100594
5930.002,-0.0,4.026180964035689,R,3.0,1.0,0.0003199977681100594
5940.002,-0.0,4.026180963993857,R,3.0,1.0,0.0003199977681100594
5950.002,-0.0,4.026180963952027,R,3.0,1.0,0.0003199977681100594
5960.002,-0.0,4.026180963910195,R,3.0,1.0,0.0003199977681100594
5970.002,-0.0,4.026180963868365,R,3.0,1.0,0.0003199977681100594
5980.002,-0.0,4.026180963826533,R,3.0,1.0,0.0003199977681100594
5990.002,-0.0,4.026180963807386,R,3.0,1.0,0.0003199977681100594
6000.002,-0.0,4.026180963804502,R,3.0,1.0,0.0003199977681100594
6010.002,-0.0,4.026180963801617,R,3.0,1.0,0.0003199977681100594
6020.002,-0.0,4.026180963798733,R,3.0,1.0,0.0003199977681100594
6030.002,-0.0,4.026180963795849,R,3.0,1.0,0.0003199977681100594
6040.002,-0.0,4.026180963792965,R,3.0,1.0,0.0003199977681100594
6050.002,-0.0,4.026180963790081,R,3.0,1.0,0.0003199977681100594
6060.002,-0.0,4.026180963787197,R,3.0,1.0,0.0003199977681100594
6070.002,-0.0,4.026180963784312,R,3.0,1.0,0.0003199977681100594
6080.002,-0.0,4.026180963781428,R,3.0,1.0,0.0003199977681100594
6090.002,-0.0,4.026180963778543,R,3.0,1.0,0.0003199977681100594
6100.002,-0.0,4.026180963775659,R,3.0,1.0,0.0003199977681100594
6110.002,-0.0,4.0261809637727755,R,3.0,1.0,0.0003199977681100594
6120.002,-0.0,4.026180963769891,R,3.0,1.0,0.0003199977681100594
6130.002,-0.0,4.026180963767007,R,3.0,1.0,0.0003199977681100594
6140.002,-0.0,4.026180963764123,R,3.0,1.0,0.0003199977681100594
6150.002,-0.0,4.026180963761238,R,3.0,1.0,0.0003199977681100594
6160.002,-0.0,4.026180963758354,R,3.0,1.0,0.0003199977681100594
6170.002,-0.0,4.026180963755469,R,3.0,1.0,0.0003199977681100594
6180.002,-0.0,4.026180963752585,R,3.0,1.0,0.0003199977681100594
6190.002,-0.0,4.0261809637497015,R,3.0,1.0,0.0003199977681100594
6200.002,-0.0,4.026180963746817,R,3.0,1.0,0.0003199977681100594
6210.002,-0.0,4.026180963743933,R,3.0,1.0,0.0003199977681100594
6220.002,-0.0,4.026180963741049,R,3.0,1.0,0.0003199977681100594
6230.002,-0.0,4.026180963738164,R,3.0,1.0,0.0003199977681100594
6240.002,-0.0,4.02618096373528,R,3.0,1.0,0.0003199977681100594
6250.002,-0.0,4.026180963732396,R,3.0,1.0,0.0003199977681100594
6260.002,-0.0,4.026180963729511,R,3.0,1.0,0.0003199977681100594
6270.002,-0.0,4.0261809637266275,R,3.0,1.0,0.0003199977681100594
6280.002,-0.0,4.026180963723743,R,3.0,1.0,0.0003199977681100594
6290.002,-0.0,4.026180963720859,R,3.0,1.0,0.0003199977681100594
6300.002,-0.0,4.026180963717975,R,3.0,1.0,0.0003199977681100594
6310.002,-0.0,4.02618096371509,R,3.0,1.0,0.0003199977681100594
6320.002,-0.0,4.026180963712206,R,3.0,1.0,0.0003199977681100594
6330.002,-0.0,4.026180963709322,R,3.0,1.0,0.0003199977681100594
6340.002,-0.0,4.026180963706437,R,3.0,1.0,0.0003199977681100594
6350.002,-0.0,4.0261809637035535,R,3.0,1.0,0.0003199977681100594
6360.002,-0.0,4.026180963700669,R,3.0,1.0,0.0003199977681100594
6370.002,-0.0,4.026180963697785,R,3.0,1.0,0.0003199977681100594
6380.002,-0.0,4.026180963694901,R,3.0,1.0,0.0003199977681100594
6390.002,-0.0,4.026180963692016,R,3.0,1.0,0.0003199977681100594
6400.002,-0.0,4.026180963689132,R,3.0,1.0,0.0003199977681100594
6410.002,-0.0,4.026180963686248,R,3.0,1.0,0.0003199977681100594
6420.002,-0.0,4.026180963683363,R,3.0,1.0,0.0003199977681100594
6430.002,-0.0,4.0261809636804795,R,3.0,1.0,0.0003199977681100594
6440.002,-0.0,4.026180963677596,R,3.0,1.0,0.0003199977681100594
6450.002,-0.0,4.026180963674711,R,3.0,1.0,0.0003199977681100594
6460.002,-0.0,4.026180963671827,R,3.0,1.0,0.0003199977681100594
6470.002,-0.0,4.026180963668942,R,3.0,1.0,0.0003199977681100594
6480.002,-0.0,4.026180963666058,R,3.0,1.0,0.0003199977681100594
6490.002,-0.0,4.026180963663174,R,3.0,1.0,0.0003199977681100594
6500.002,-0.0,4.026180963660289,R,3.0,1.0,0.0003199977681100594
6510.002,-0.0,4.0261809636574055,R,3.0,1.0,0.0003199977681100594
6520.002,-0.0,4.026180963654522,R,3.0,1.0,0.0003199977681100594
6530.002,-0.0,4.026180963651637,R,3.0,1.0,0.0003199977681100594
6540.002,-0.0,4.026180963648753,R,3.0,1.0,0.0003199977681100594
6550.002,-0.0,4.026180963645868,R,3.0,1.0,0.0003199977681100594
6560.002,-0.0,4.026180963642984,R,3.0,1.0,0.0003199977681100594
6570.002,-0.0,4.0261809636401,R,3.0,1.0,0.0003199977681100594
6580.002,-0.0,4.0261809636372154,R,3.0,1.0,0.0003199977681100594
6590.002,-0.0,4.0261809636343315,R,3.0,1.0,0.0003199977681100594
6600.002,-0.0,4.026180963631448,R,3.0,1.0,0.0003199977681100594
6610.002,-0.0,4.026180963628563,R,3.0,1.0,0.0003199977681100594
6620.002,-0.0,4.026180963625679,R,3.0,1.0,0.0003199977681100594
6630.002,-0.0,4.026180963622795,R,3.0,1.0,0.0003199977681100594
6640.002,-0.0,4.02618096361991,R,3.0,1.0,0.0003199977681100594
6650.002,-0.0,4.026180963617026,R,3.0,1.0,0.0003199977681100594
6660.002,-0.0,4.0261809636141415,R,3.0,1.0,0.0003199977681100594
6670.002,-0.0,4.0261809636112575,R,3.0,1.0,0.0003199977681100594
6680.002,-0.0,4.026180963608374,R,3.0,1.0,0.0003199977681100594
6690.002,-0.0,4.026180963605489,R,3.0,1.0,0.0003199977681100594
6700.002,-0.0,4.026180963602605,R,3.0,1.0,0.0003199977681100594
6710.002,-0.0,4.026180963599721,R,3.0,1.0,0.0003199977681100594
6720.002,-0.0,4.026180963597766,R,3.0,1.0,0.0003199977681100594
6730.002,-0.0,4.026180963597663,R,3.0,1.0,0.0003199977681100594
6740.002,-0.0,4.02618096359756,R,3.0,1.0,0.0003199977681100594
6750.002,-0.0,4.026180963597457,R,3.0,1.0,0.0003199977681100594
6760.002,-0.0,4.026180963597354,R,3.0,1.0,0.0003199977681100594
6770.002,-0.0,4.026180963597252,R,3.0,1.0,0.0003199977681100594
6780.002,-0.0,4.026180963597149,R,3.0,1.0,0.0003199977681100594
6790.002,-0.0,4.026180963597046,R,3.0,1.0,0.0003199977681100594
6800.002,-0.0,4.026180963596943,R,3.0,1.0,0.0003199977681100594
6810.002,-0.0,4.02618096359684,R,3.0,1.0,0.0003199977681100594
6820.002,-0.0,4.026180963596737,R,3.0,1.0,0.0003199977681100594
6830.002,-0.0,4.026180963596634,R,3.0,1.0,0.0003199977681100594
6840.002,-0.0,4.026180963596531,R,3.0,1.0,0.0003199977681100594
6850.002,-0.0,4.026180963596428,R,3.0,1.0,0.0003199977681100594
6860.002,-0.0,4.026180963596325,R,3.0,1.0,0.0003199977681100594
6870.002,-0.0,4.026180963596222,R,3.0,1.0,0.0003199977681100594
6880.002,-0.0,4.0261809635961185,R,3.0,1.0,0.0003199977681100594
6890.002,-0.0,4.0261809635960155,R,3.0,1.0,0.0003199977681100594
6900.002,-0.0,4.0261809635959125,R,3.0,1.0,0.0003199977681100594
6910.002,-0.0,4.0261809635958095,R,3.0,1.0,0.0003199977681100594
6920.002,-0.0,4.026180963595706,R,3.0,1.0,0.0003199977681100594
6930.002,-0.0,4.026180963595603,R,3.0,1.0,0.0003199977681100594
6940.002,-0.0,4.0261809635955,R,3.0,1.0,0.0003199977681100594
6950.002,-0.0,4.026180963595397,R,3.0,1.0,0.0003199977681100594
6960.002,-0.0,4.026180963595295,R,3.0,1.0,0.0003199977681100594
6970.002,-0.0,4.026180963595192,R,3.0,1.0,0.0003199977681100594
6980.002,-0.0,4.026180963595089,R,3.0,1.0,0.0003199977681100594
6990.002,-0.0,4.026180963594986,R,3.0,1.0,0.0003199977681100594
7000.002,-0.0,4.026180963594883,R,3.0,1.0,0.0003199977681100594
7010.002,-0.0,4.02618096359478,R,3.0,1.0,0.0003199977681100594
7020.002,-0.0,4.026180963594677,R,3.0,1.0,0.0003199977681100594
7030.002,-0.0,4.026180963594574,R,3.0,1.0,0.0003199977681100594
7040.002,-0.0,4.026180963594471,R,3.0,1.0,0.0003199977681100594
7050.002,-0.0,4.026180963594368,R,3.0,1.0,0.0003199977681100594
7060.002,-0.0,4.026180963594265,R,3.0,1.0,0.0003199977681100594
7070.002,-0.0,4.026180963594162,R,3.0,1.0,0.0003199977681100594
7080.002,-0.0,4.026180963594059,R,3.0,1.0,0.0003199977681100594
7090.002,-0.0,4.026180963593956,R,3.0,1.0,0.0003199977681100594
7100.002,-0.0,4.026180963593853,R,3.0,1.0,0.0003199977681100594
7110.002,-0.0,4.02618096359375,R,3.0,1.0,0.0003199977681100594
7120.002,-0.0,4.026180963593647,R,3.0,1.0,0.0003199977681100594
7130.002,-0.0,4.026180963593544,R,3.0,1.0,0.0003199977681100594
7140.002,-0.0,4.026180963593441,R,3.0,1.0,0.0003199977681100594
7150.002,-0.0,4.026180963593338,R,3.0,1.0,0.0003199977681100594
7160.002,-0.0,4.0261809635932355,R,3.0,1.0,0.0003199977681100594
7170.002,-0.0,4.0261809635931325,R,3.0,1.0,0.0003199977681100594
7180.002,-0.0,4.0261809635930295,R,3.0,1.0,0.0003199977681100594
7190.002,-0.0,4.026180963592926,R,3.0,1.0,0.0003199977681100594
7200.002,-0.0,4.026180963592823,R,3.0,1.0,0.0003199977681100594
7210.002,-0.0,4.02618096359272,R,3.0,1.0,0.0003199977681100594
7220.002,-0.0,4.026180963592617,R,3.0,1.0,0.0003199977681100594
7230.002,-0.0,4.026180963592514,R,3.0,1.0,0.0003199977681100594
7240.002,-0.0,4.026180963592411,R,3.0,1.0,0.0003199977681100594
7250.002,-0.0,4.026180963592308,R,3.0,1.0,0.0003199977681100594
7260.002,-0.0,4.026180963592205,R,3.0,1.0,0.0003199977681100594
7270.002,-0.0,4.026180963592102,R,3.0,1.0,0.0003199977681100594
7280.002,-0.0,4.026180963591999,R,3.0,1.0,0.0003199977681100594
7290.002,-0.0,4.026180963591896,R,3.0,1.0,0.0003199977681100594
7300.002,-0.0,4.026180963591793,R,3.0,1.0,0.0003199977681100594
7310.002,-0.0,4.02618096359169,R,3.0,1.0,0.0003199977681100594
7320.002,-0.0,4.026180963591587,R,3.0,1.0,0.0003199977681100594
7330.002,-0.0,4.026180963591484,R,3.0,1.0,0.0003199977681100594
7340.002,-0.0,4.026180963591381,R,3.0,1.0,0.0003199977681100594
7350.002,-0.0,4.026180963591279,R,3.0,1.0,0.0003199977681100594
7360.002,-0.0,4.026180963591176,R,3.0,1.0,0.0003199977681100594
7370.002,-0.0,4.026180963591073,R,3.0,1.0,0.0003199977681100594
7380.002,-0.0,4.02618096359097,R,3.0,1.0,0.0003199977681100594
7390.002,-0.0,4.026180963590867,R,3.0,1.0,0.0003199977681100594
7400.002,-0.0,4.026180963590764,R,3.0,1.0,0.0003199977681100594
7410.002,-0.0,4.026180963590661,R,3.0,1.0,0.0003199977681100594
7420.002,-0.0,4.026180963590558,R,3.0,1.0,0.0003199977681100594
7430.002,-0.0,4.026180963590455,R,3.0,1.0,0.0003199977681100594
7440.002,-0.0,4.026180963590352,R,3.0,1.0,0.0003199977681100594
7450.002,-0.0,4.026180963590249,R,3.0,1.0,0.0003199977681100594
7460.002,-0.0,4.0261809635901455,R,3.0,1.0,0.0003199977681100594
7470.002,-0.0,4.0261809635900425,R,3.0,1.0,0.0003199977681100594
7480.002,-0.0,4.0261809635899395,R,3.0,1.0,0.0003199977681100594
7490.002,-0.0,4.0261809635898365,R,3.0,1.0,0.0003199977681100594
7500.002,-0.0,4.026180963589733,R,3.0,1.0,0.0003199977681100594
7510.002,-0.0,4.02618096358963,R,3.0,1.0,0.0003199977681100594
7520.002,-0.0,4.026180963589527,R,3.0,1.0,0.0003199977681100594
7530.002,-0.0,4.026180963589424,R,3.0,1.0,0.0003199977681100594
7540.002,-0.0,4.026180963589321,R,3.0,1.0,0.0003199977681100594
7550.002,-0.0,4.026180963589219,R,3.0,1.0,0.0003199977681100594
7560.002,-0.0,4.026180963589116,R,3.0,1.0,0.0003199977681100594
7570.002,-0.0,4.026180963589013,R,3.0,1.0,0.0003199977681100594
7580.002,-0.0,4.02618096358891,R,3.0,1.0,0.0003199977681100594
7590.002,-0.0,4.026180963588807,R,3.0,1.0,0.0003199977681100594
7600.002,-0.0,4.026180963588704,R,3.0,1.0,0.0003199977681100594
7610.002,-0.0,4.026180963588601,R,3.0,1.0,0.0003199977681100594
7620.002,-0.0,4.026180963588498,R,3.0,1.0,0.0003199977681100594
7630.002,-0.0,4.026180963588395,R,3.0,1.0,0.0003199977681100594
7640.002,-0.0,4.026180963588292,R,3.0,1.0,0.0003199977681100594
7650.002,-0.0,4.026180963588189,R,3.0,1.0,0.0003199977681100594
7660.002,-0.0,4.026180963588086,R,3.0,1.0,0.0003199977681100594
7670.002,-0.0,4.026180963587983,R,3.0,1.0,0.0003199977681100594
7680.002,-0.0,4.02618096358788,R,3.0,1.0,0.0003199977681100594
7690.002,-0.0,4.026180963587777,R,3.0,1.0,0.0003199977681100594
7700.002,-0.0,4.026180963587674,R,3.0,1.0,0.0003199977681100594
7710.002,-0.0,4.026180963587571,R,3.0,1.0,0.0003199977681100594
